datadate,fyearq,fqtr,tic,conm,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20180331,2018.0,1.0,IR,INGERSOLL RAND INC,4775.4,1567.7,353.8,353.8,197.226,21.1,45.0,2757.5,3207.7,42.4,0.0,0.0,1567.7,248.3,109.9,10.1,0.21,A,6050.8937,3560.0
20180630,2018.0,2.0,IR,INGERSOLL RAND INC,4604.6,1569.1,337.8,337.8,199.095,7.9,45.2,2668.5,3035.5,60.3,0.0,0.0,1569.1,259.7,108.4,20.9,0.51,A,5851.4021,3560.0
20180930,2018.0,3.0,IR,INGERSOLL RAND INC,4516.4,1623.4,269.0,269.0,198.939,7.9,44.4,2625.2,2893.0,72.2,0.0,0.0,1623.4,279.3,102.8,32.1,0.87,A,5637.9313,3560.0
20181231,2018.0,4.0,IR,INGERSOLL RAND INC,4487.1,1676.0,221.2,221.2,198.17,7.9,45.8,2657.9,2811.1,94.5,0.0,0.0,1676.0,265.5,94.7,52.2,1.34,A,4052.5765,3560.0
20190331,2019.0,1.0,IR,INGERSOLL RAND INC,4566.8,1737.7,263.7,263.7,200.864,26.2,45.5,2618.6,2829.1,47.1,0.0,0.0,1737.7,263.8,114.7,14.1,0.23,A,5586.0278,3560.0
20190630,2019.0,2.0,IR,INGERSOLL RAND INC,4594.3,1785.3,317.5,317.5,203.925,25.5,44.4,2588.7,2809.0,45.0,0.0,0.0,1785.3,272.9,108.2,24.7,0.45,A,7055.805,3560.0
20190930,2019.0,3.0,IR,INGERSOLL RAND INC,4553.8,1790.5,406.4,406.4,204.543,24.3,43.0,2532.3,2763.3,41.3,0.0,0.0,1790.5,274.0,93.1,33.8,0.66,A,5786.5215,3560.0
20191231,2019.0,4.0,IR,INGERSOLL RAND INC,4628.4,1869.9,505.5,505.5,205.066,24.7,45.2,2542.7,2758.5,25.7,0.0,0.0,1869.9,251.0,110.9,43.2,0.78,A,7521.8209,3560.0
20200331,2020.0,1.0,IR,INGERSOLL RAND INC,15358.3,8686.2,555.7,555.7,416.559,82.8,,11183.1,6602.8,-36.8,0.0,0.0,8686.2,1111.1,139.4,8.3,-0.15,A,10330.6632,3560.0
20200630,2020.0,2.0,IR,INGERSOLL RAND INC,15433.3,8574.9,1173.6,1173.6,416.958,79.2,178.8,10903.8,6791.5,-177.6,0.0,0.0,8574.9,913.3,209.1,25.4,-0.56,A,11724.859,3560.0
20200930,2020.0,3.0,IR,INGERSOLL RAND INC,15610.5,8771.7,1313.3,1313.3,417.584,91.3,117.3,10989.6,6780.6,29.5,0.0,0.0,8771.7,905.2,218.6,33.5,-0.44,A,14865.9904,3560.0
20201231,2020.0,4.0,IR,INGERSOLL RAND INC,16058.6,9119.7,1750.9,1750.9,418.628,97.8,141.3,11036.2,6869.1,151.6,0.0,0.0,9119.7,875.7,246.1,48.7,-0.09,A,19072.6917,3560.0
20210331,2021.0,1.0,IR,INGERSOLL RAND INC,15861.9,8956.7,1639.6,1639.6,419.37,88.2,,10654.0,6836.2,-90.4,0.0,0.0,8956.7,871.4,252.3,15.0,0.21,A,20637.1977,3560.0
20210630,2021.0,2.0,IR,INGERSOLL RAND INC,16176.7,9277.9,3669.9,3669.9,420.067,80.9,207.8,9362.5,6830.3,233.9,0.0,0.0,9277.9,624.5,267.2,25.9,0.54,A,20503.4703,3560.0
20210930,2021.0,3.0,IR,INGERSOLL RAND INC,14922.8,8653.6,2033.0,2033.0,407.521,76.8,102.5,9796.4,6200.0,126.0,0.0,0.0,8653.6,596.0,252.6,41.2,0.86,A,20543.1336,3560.0
20100331,2010.0,1.0,PENN,PENN NATIONAL GAMING INC,4655.748,1886.803,642.507,642.507,79.203,74.64,51.18,1753.917,2769.519,36.164,0.0,0.0,1886.803,132.141,94.516,120.385,0.37,A,2202.6354,7990.0
20100630,2010.0,2.0,PENN,PENN NATIONAL GAMING INC,4474.486,1901.349,398.204,398.204,78.972,4.297,52.653,1779.54,2575.895,9.156,0.0,0.0,1901.349,122.117,100.329,210.987,0.47,A,1824.2532,7990.0
20100930,2010.0,3.0,PENN,PENN NATIONAL GAMING INC,4489.679,1908.792,355.442,355.442,77.907,2.97,53.842,1796.252,2580.887,48.345,0.0,0.0,1908.792,126.029,102.164,285.284,0.97,A,2306.8263,7990.0
20101231,2010.0,4.0,PENN,PENN NATIONAL GAMING INC,4462.879,1777.766,246.385,246.385,78.414,357.927,54.712,1600.908,2685.113,-153.132,0.0,0.0,1777.766,134.572,107.782,362.955,-0.76,A,2756.2521,7990.0
20110331,2011.0,1.0,PENN,PENN NATIONAL GAMING INC,4434.787,1848.077,234.478,234.478,78.596,745.68,53.158,1602.468,2586.71,51.528,0.0,0.0,1848.077,141.562,103.476,54.524,0.53,A,2912.7678,7990.0
20110630,2011.0,2.0,PENN,PENN NATIONAL GAMING INC,4547.468,1938.109,321.985,321.985,78.869,3.052,54.23,1601.98,2609.359,75.989,0.0,0.0,1938.109,165.815,102.322,107.25,1.32,A,3181.5755,7990.0
20110930,2011.0,3.0,PENN,PENN NATIONAL GAMING INC,4484.261,1990.915,207.821,207.821,78.217,45.581,52.195,1602.825,2493.346,70.803,0.0,0.0,1990.915,167.408,108.897,203.509,2.05,A,2603.8439,7990.0
20111231,2011.0,4.0,PENN,PENN NATIONAL GAMING INC,4606.346,1971.631,238.44,238.44,76.213,44.559,51.893,1601.952,2634.715,44.031,0.0,0.0,1971.631,167.576,109.023,293.081,2.52,A,2901.4289,7990.0
20120331,2012.0,1.0,PENN,PENN NATIONAL GAMING INC,4649.963,2064.498,217.451,217.451,76.424,44.581,53.337,1600.445,2585.465,78.619,0.0,0.0,2064.498,160.956,115.997,119.659,0.83,A,3284.7035,7990.0
20120630,2012.0,2.0,PENN,PENN NATIONAL GAMING INC,4782.989,2143.154,204.126,204.126,76.59,42.6,56.791,1649.516,2639.835,66.667,0.0,0.0,2143.154,152.209,115.251,254.178,1.54,A,3415.1481,7990.0
20120930,2012.0,3.0,PENN,PENN NATIONAL GAMING INC,4968.196,2198.881,217.432,217.432,76.662,46.974,62.399,1702.74,2769.315,46.446,0.0,0.0,2198.881,174.155,136.115,364.952,2.03,A,3305.6654,7990.0
20121231,2012.0,4.0,PENN,PENN NATIONAL GAMING INC,5644.057,2250.929,260.467,260.467,77.447,81.497,72.821,2087.166,3393.128,20.239,0.0,0.0,2250.929,216.357,161.578,472.985,2.24,A,3803.4222,7990.0
20130331,2013.0,1.0,PENN,PENN NATIONAL GAMING INC,5565.576,2318.614,247.702,247.702,78.175,88.368,77.071,2086.073,3246.962,65.271,0.0,0.0,2318.614,221.124,133.277,62.703,0.68,A,4255.0653,7990.0
20130630,2013.0,2.0,PENN,PENN NATIONAL GAMING INC,5433.37,2329.618,235.135,235.135,78.855,82.594,80.615,2007.88,3103.752,-12.18,0.0,0.0,2329.618,223.004,125.23,116.617,0.55,A,4173.0066,7990.0
20130930,2013.0,3.0,PENN,PENN NATIONAL GAMING INC,5396.738,2392.225,267.871,267.871,79.285,100.688,79.968,2002.011,3004.513,41.317,0.0,0.0,2392.225,197.552,118.433,159.073,0.98,A,4389.2176,7990.0
20131231,2013.0,4.0,PENN,PENN NATIONAL GAMING INC,2183.991,758.4,292.995,292.995,77.788,27.598,60.672,852.046,1425.591,-888.747,0.0,0.0,758.4,13.912,116.935,199.913,-10.17,A,1114.702,7990.0
20140331,2014.0,1.0,PENN,PENN NATIONAL GAMING INC,2253.44,778.149,287.695,287.695,78.555,27.6,70.185,873.777,1475.291,0.58,0.0,0.0,778.149,15.779,107.575,37.041,0.01,A,967.7976,7990.0
20140630,2014.0,2.0,PENN,PENN NATIONAL GAMING INC,2253.858,787.753,251.299,251.299,78.627,27.823,69.874,867.715,1466.105,-19.273,0.0,0.0,787.753,10.492,107.735,80.314,-0.24,A,954.5318,7990.0
20140930,2014.0,3.0,PENN,PENN NATIONAL GAMING INC,2463.099,798.238,230.707,230.707,78.654,30.547,62.021,966.144,1664.861,-15.348,0.0,0.0,798.238,0.0,116.345,161.267,-0.43,A,881.7113,7990.0
20141231,2014.0,4.0,PENN,PENN NATIONAL GAMING INC,2236.43,554.486,208.673,208.673,79.162,30.853,64.662,648.144,1681.944,-149.781,0.0,0.0,554.486,0.0,114.781,228.145,-2.34,A,1086.8943,7990.0
20150331,2015.0,1.0,PENN,PENN NATIONAL GAMING INC,4724.485,-696.628,237.729,237.729,79.706,87.947,63.369,1292.289,5421.113,1.869,0.0,0.0,-696.628,90.336,115.905,48.789,0.02,A,1248.196,7990.0
20150630,2015.0,2.0,PENN,PENN NATIONAL GAMING INC,4744.876,-686.309,233.118,233.118,80.116,92.2,62.275,1291.119,5431.185,2.983,0.0,0.0,-686.309,92.017,118.545,120.489,0.06,A,1470.1286,7990.0
20150930,2015.0,3.0,PENN,PENN NATIONAL GAMING INC,5142.006,-676.202,223.489,223.489,80.515,137.153,66.141,1343.799,5818.208,4.9,0.0,0.0,-676.202,131.092,114.265,167.035,0.11,A,1351.0417,7990.0
20151231,2015.0,4.0,PENN,PENN NATIONAL GAMING INC,5138.752,-678.043,237.009,237.009,80.89,142.656,67.676,1303.384,5816.795,-9.066,0.0,0.0,-678.043,107.921,104.192,199.24,0.01,A,1295.8578,7990.0
20160331,2016.0,1.0,PENN,PENN NATIONAL GAMING INC,5128.688,-649.097,214.238,214.238,81.284,149.228,66.02,1303.091,5777.785,23.708,0.0,0.0,-649.097,107.3,117.705,21.517,0.26,A,1356.63,7990.0
20160630,2016.0,2.0,PENN,PENN NATIONAL GAMING INC,5142.753,-606.924,221.36,221.36,82.797,154.612,66.182,1302.711,5749.677,34.035,0.0,0.0,-606.924,112.287,109.854,43.814,0.64,A,1155.0182,7990.0
20160930,2016.0,3.0,PENN,PENN NATIONAL GAMING INC,5251.679,-553.862,201.768,201.768,83.442,136.997,67.903,1425.622,5805.541,46.535,0.0,0.0,-553.862,120.161,113.464,65.913,1.16,A,1132.3079,7990.0
20161231,2016.0,4.0,PENN,PENN NATIONAL GAMING INC,4974.484,-543.32,229.51,229.51,91.122,142.19,71.109,1425.179,5517.804,5.032,0.0,0.0,-543.32,126.924,119.786,100.31,1.21,A,1256.5724,7990.0
20170331,2017.0,1.0,PENN,PENN NATIONAL GAMING INC,4947.04,-540.732,259.488,259.488,90.959,93.497,70.236,1422.417,5487.772,5.104,0.0,0.0,-540.732,127.576,123.255,17.156,0.06,A,1676.3744,7990.0
20170630,2017.0,2.0,PENN,PENN NATIONAL GAMING INC,4984.019,-517.525,224.399,224.399,91.34,96.977,68.969,1456.219,5501.544,17.079,0.0,0.0,-517.525,129.011,128.034,42.96,0.24,A,1954.676,7990.0
20170930,2017.0,3.0,PENN,PENN NATIONAL GAMING INC,5569.401,260.012,264.907,264.907,90.887,99.018,66.483,1434.051,5309.389,789.34,0.0,0.0,260.012,0.0,123.117,70.242,8.93,A,2125.8469,7990.0
20171231,2017.0,4.0,PENN,PENN NATIONAL GAMING INC,5234.812,-73.146,277.953,277.953,91.225,91.86,61.374,1430.703,5307.958,-338.06,0.0,0.0,-73.146,0.0,146.21,100.761,5.21,A,2858.0793,7990.0
20180331,2018.0,1.0,PENN,PENN NATIONAL GAMING INC,5165.533,-33.639,217.997,217.997,91.655,80.884,60.39,1477.675,5199.172,45.437,0.0,0.0,-33.639,0.0,114.036,11.813,0.5,A,2406.8603,7990.0
20180630,2018.0,2.0,PENN,PENN NATIONAL GAMING INC,5091.83,27.756,200.151,200.151,92.196,71.416,58.559,1484.208,5064.074,53.988,0.0,0.0,27.756,0.0,132.456,32.958,1.09,A,3096.8636,7990.0
20180930,2018.0,3.0,PENN,PENN NATIONAL GAMING INC,5083.842,70.456,244.548,244.548,92.428,62.291,56.852,1481.859,5013.386,36.125,0.0,0.0,70.456,0.0,115.771,56.961,1.48,A,3042.7298,7990.0
20181231,2018.0,4.0,PENN,PENN NATIONAL GAMING INC,10961.012,731.226,479.598,479.598,116.688,129.917,93.189,3085.29,10229.791,-42.031,0.0,0.0,731.226,0.0,166.602,92.557,0.96,A,2197.235,7990.0
20190331,2019.0,1.0,PENN,PENN NATIONAL GAMING INC,13498.171,1861.821,412.447,400.28,117.141,216.873,104.053,3202.843,11636.36,40.992,0.0,0.0,1861.821,232.679,282.211,37.666,0.35,A,2354.5341,7990.0
20190630,2019.0,2.0,PENN,PENN NATIONAL GAMING INC,14209.225,1891.908,387.116,378.766,115.87,242.406,106.02,3464.99,12317.517,51.547,0.0,0.0,1891.908,249.318,285.928,95.03,0.8,A,2231.6562,7990.0
20190930,2019.0,3.0,PENN,PENN NATIONAL GAMING INC,14318.0,1939.8,422.5,406.9,115.877,238.9,106.327,3454.9,12378.6,43.861,0.0,0.0,1939.8,252.8,309.961,136.7,1.18,A,2158.2091,7990.0
20191231,2019.0,4.0,PENN,PENN NATIONAL GAMING INC,14194.5,1852.7,452.9,437.4,115.958,234.0,97.8,3297.2,12342.6,-92.5,0.0,0.0,1852.7,244.6,305.6,190.6,0.38,A,2963.8865,7990.0
20200331,2020.0,1.0,PENN,PENN NATIONAL GAMING INC,13938.4,1255.3,745.1,730.7,116.794,229.1,95.7,2683.6,12660.8,-608.6,23.1,0.0,1278.4,177.3,309.2,42.8,-5.26,A,1477.4441,7990.0
20200630,2020.0,2.0,PENN,PENN NATIONAL GAMING INC,14321.5,1483.1,1258.6,1244.3,137.435,236.8,91.9,2677.4,12816.6,-213.9,23.1,0.0,1506.2,130.5,203.3,73.7,-6.78,A,4197.2649,7990.0
20200930,2020.0,3.0,PENN,PENN NATIONAL GAMING INC,14812.0,2610.6,1883.0,1873.1,155.254,247.3,87.7,2672.8,12180.3,141.9,23.1,0.0,2633.7,120.7,305.2,97.6,-5.36,A,11286.9658,7990.0
20201231,2020.0,4.0,PENN,PENN NATIONAL GAMING INC,14667.3,2633.1,1869.1,1853.8,155.701,251.7,91.4,2670.6,12011.5,11.1,23.1,0.0,2656.2,126.3,300.7,137.0,-5.0,A,13447.8954,7990.0
20210331,2021.0,1.0,PENN,PENN NATIONAL GAMING INC,14888.2,2732.1,2082.4,2062.2,156.33,260.2,81.3,2669.0,12132.4,91.0,24.2,0.0,2756.3,134.6,325.8,25.7,0.58,A,16389.6372,7990.0
20210630,2021.0,2.0,PENN,PENN NATIONAL GAMING INC,15078.2,2934.1,2293.5,2274.7,156.787,267.9,81.9,2697.3,12120.4,198.7,24.2,0.0,2958.3,148.1,313.0,64.6,1.85,A,11992.6376,7990.0
20210930,2021.0,3.0,PENN,PENN NATIONAL GAMING INC,15748.7,3046.1,2753.9,2729.3,157.045,276.3,83.7,2725.6,12677.3,86.1,25.8,0.0,3071.9,145.7,350.2,137.8,2.4,A,11379.4807,7990.0
20100331,2010.0,1.0,ESS,ESSEX PROPERTY TRUST,3308.431,1019.078,40.379,22.312,29.1,,,0.0,2037.791,13.669,29.349,4.349,1048.427,0.0,,0.0,0.45,A,2617.545,6798.0
20100630,2010.0,2.0,ESS,ESSEX PROPERTY TRUST,3324.182,994.574,27.796,8.367,29.556,,,0.0,2087.06,10.025,29.349,4.349,1023.923,0.0,,0.0,0.77,A,2882.8922,6798.0
20100930,2010.0,3.0,ESS,ESSEX PROPERTY TRUST,3503.753,1013.631,36.322,14.668,30.085,,,0.0,2254.429,6.919,29.349,4.349,1042.98,0.0,,0.0,0.97,A,3292.5024,6798.0
20101231,2010.0,4.0,ESS,ESSEX PROPERTY TRUST,3732.887,1124.946,35.694,13.753,31.325,268.911,,0.0,2373.524,5.321,29.349,4.349,1154.295,0.0,,0.0,1.12,A,3577.9415,6798.0
20110331,2011.0,1.0,ESS,ESSEX PROPERTY TRUST,3866.686,1139.361,120.786,97.683,31.68,,,0.0,2494.896,8.961,29.349,4.349,1168.71,0.0,,0.0,0.25,A,3928.32,6798.0
20110630,2011.0,2.0,ESS,ESSEX PROPERTY TRUST,3825.855,1253.114,32.847,8.809,32.724,,,0.0,2374.754,13.748,78.099,4.349,1331.213,0.0,,0.0,0.41,A,4427.23,6798.0
20110930,2011.0,3.0,ESS,ESSEX PROPERTY TRUST,3905.165,1314.56,33.017,9.02,33.382,,,0.0,2394.593,9.057,78.099,4.349,1392.659,0.0,,0.0,0.67,A,4007.1753,6798.0
20111231,2011.0,4.0,ESS,ESSEX PROPERTY TRUST,4036.964,1363.777,35.463,12.889,33.888,35.953,,0.0,2478.887,15.304,78.099,4.349,1441.876,0.0,,0.0,0.99,A,4761.6029,6798.0
20120331,2012.0,1.0,ESS,ESSEX PROPERTY TRUST,4051.378,1383.892,48.331,13.744,34.133,,,0.0,2473.579,24.09,78.099,4.349,1461.991,0.0,5.4,0.0,0.39,A,5171.4908,6798.0
20120630,2012.0,2.0,ESS,ESSEX PROPERTY TRUST,4339.116,1519.475,27.81,4.132,35.071,,,0.0,2624.412,38.446,78.099,4.349,1597.574,0.0,5.764,0.0,1.45,A,5398.1283,6798.0
20120930,2012.0,3.0,ESS,ESSEX PROPERTY TRUST,4534.672,1591.943,26.877,1.943,35.714,,,0.0,2749.232,17.587,78.099,4.349,1670.042,0.0,5.277,0.0,1.88,A,5294.2434,6798.0
20121231,2012.0,4.0,ESS,ESSEX PROPERTY TRUST,4847.223,1691.054,42.126,18.606,36.443,57.621,,0.0,2962.758,45.161,78.099,4.349,1769.153,0.0,6.866,0.0,3.1,A,5344.366,6798.0
20130331,2013.0,1.0,ESS,ESSEX PROPERTY TRUST,4936.459,1796.715,55.634,30.844,37.276,,,0.0,2947.895,26.571,78.099,4.349,1874.814,0.0,7.386,0.0,0.67,A,5613.0201,6798.0
20130630,2013.0,2.0,ESS,ESSEX PROPERTY TRUST,5058.998,1784.405,45.384,20.217,37.318,,,0.0,3084.605,26.314,78.099,4.349,1862.504,0.0,6.757,0.0,1.32,A,5930.5766,6798.0
20130930,2013.0,3.0,ESS,ESSEX PROPERTY TRUST,5085.602,1806.45,55.994,9.509,37.324,,,0.0,3087.549,70.156,78.099,4.349,1884.549,0.0,6.501,0.0,2.86,A,5512.7548,6798.0
20131231,2013.0,4.0,ESS,ESSEX PROPERTY TRUST,5186.839,1810.869,53.766,18.491,37.421,0.0,,0.0,3184.252,33.242,78.099,4.349,1888.968,0.0,7.201,0.0,3.26,A,5370.2877,6798.0
20140331,2014.0,1.0,ESS,ESSEX PROPERTY TRUST,6633.042,1950.244,48.671,19.918,38.392,,,0.0,3071.289,23.28,78.099,4.349,2028.343,0.0,7.771,0.0,0.58,A,6528.5596,6798.0
20140630,2014.0,2.0,ESS,ESSEX PROPERTY TRUST,11348.363,5784.698,47.538,17.946,62.301,,,0.0,5352.615,2.521,73.75,0.0,5858.448,0.0,10.087,0.0,0.46,A,11520.0779,6798.0
20140930,2014.0,3.0,ESS,ESSEX PROPERTY TRUST,11666.562,5909.542,88.0,17.877,63.23,,,0.0,5551.677,54.861,73.75,0.0,5983.292,0.0,11.531,0.0,1.41,A,11302.3625,6798.0
20141231,2014.0,4.0,ESS,ESSEX PROPERTY TRUST,11562.874,5948.922,95.42,25.281,63.683,94.58,,47.747,5403.55,41.488,73.75,0.0,6022.672,0.0,13.367,0.0,2.07,A,13156.9078,6798.0
20150331,2015.0,1.0,ESS,ESSEX PROPERTY TRUST,12085.159,6112.957,255.23,219.2,64.62,,,37.967,5759.387,60.677,73.75,0.0,6186.707,0.0,11.092,0.0,0.92,A,14856.138,6798.0
20150630,2015.0,2.0,ESS,ESSEX PROPERTY TRUST,12045.004,6160.302,65.152,30.242,65.043,,,25.907,5676.534,46.868,73.75,0.0,6234.052,0.0,9.978,0.0,1.63,A,13821.6375,6798.0
20150930,2015.0,3.0,ESS,ESSEX PROPERTY TRUST,12012.717,6147.291,72.306,35.668,65.235,,,12.675,5656.305,43.637,73.75,0.0,6221.041,0.0,11.51,0.0,2.28,A,14574.8037,6798.0
20151231,2015.0,4.0,ESS,ESSEX PROPERTY TRUST,12005.091,6163.983,123.055,29.683,65.379,379.714,,2.857,5622.616,80.938,73.75,0.0,6237.733,0.0,9.924,0.0,3.5,A,15652.3864,6798.0
20160331,2016.0,1.0,ESS,ESSEX PROPERTY TRUST,12067.484,6141.992,80.483,48.164,65.427,,,0.0,5706.291,81.836,73.75,73.75,6215.742,0.0,10.01,0.0,1.19,A,15300.7582,6798.0
20160630,2016.0,2.0,ESS,ESSEX PROPERTY TRUST,12206.691,6118.146,215.376,182.515,65.479,,,0.0,5947.084,72.013,0.0,0.0,6118.146,0.0,9.965,0.0,2.29,A,14935.1051,6798.0
20160930,2016.0,3.0,ESS,ESSEX PROPERTY TRUST,12177.196,6088.618,211.055,195.167,65.523,,,0.0,5949.185,65.561,0.0,0.0,6088.618,0.0,9.931,0.0,3.29,A,14591.9721,6798.0
20161231,2016.0,4.0,ESS,ESSEX PROPERTY TRUST,12217.408,6192.178,170.302,64.921,65.528,422.796,,1.4,5880.487,195.569,0.0,0.0,6192.178,0.0,12.686,0.0,6.28,A,15235.26,6798.0
20170331,2017.0,1.0,ESS,ESSEX PROPERTY TRUST,12447.427,6264.021,100.252,84.344,65.57,114.776,,0.0,6013.009,178.964,0.0,0.0,6264.021,0.0,11.157,0.0,2.73,A,15181.4221,6798.0
20170630,2017.0,2.0,ESS,ESSEX PROPERTY TRUST,12524.951,6316.773,199.876,183.885,65.989,,,0.0,6041.843,70.759,0.0,0.0,6316.773,0.0,10.611,0.0,3.8,A,16976.99,6798.0
20170930,2017.0,3.0,ESS,ESSEX PROPERTY TRUST,12512.523,6265.508,63.273,46.507,66.002,,,0.0,6088.585,79.723,0.0,0.0,6265.508,0.0,10.112,0.0,5.01,A,16766.4881,6798.0
20171231,2017.0,4.0,ESS,ESSEX PROPERTY TRUST,12495.706,6277.406,61.126,44.62,66.054,202.131,,0.4,6059.675,103.613,0.0,0.0,6277.406,0.0,11.074,0.0,6.58,A,15943.454,6798.0
20180331,2018.0,1.0,ESS,ESSEX PROPERTY TRUST,12642.667,6368.773,139.078,121.954,66.044,,,0.0,6109.349,90.918,0.0,0.0,6368.773,0.0,14.87,0.0,1.38,A,15895.4699,6798.0
20180630,2018.0,2.0,ESS,ESSEX PROPERTY TRUST,12555.654,6354.185,177.576,160.902,66.05,,,0.0,6044.714,100.44,0.0,0.0,6354.185,0.0,11.193,0.0,2.9,A,15790.5735,6798.0
20180930,2018.0,3.0,ESS,ESSEX PROPERTY TRUST,12518.143,6316.961,174.626,157.279,66.055,,,0.0,6045.45,80.975,0.0,0.0,6316.961,0.0,10.632,0.0,4.12,A,16296.4291,6798.0
20181231,2018.0,4.0,ESS,ESSEX PROPERTY TRUST,12383.596,6267.073,151.395,134.465,65.89,590.658,,0.1,5954.277,117.82,0.0,0.0,6267.073,0.0,16.95,0.0,5.91,A,16156.8869,6798.0
20190331,2019.0,1.0,ESS,ESSEX PROPERTY TRUST,12578.001,6191.257,124.126,107.034,65.716,,,0.0,6223.637,118.858,0.0,0.0,6191.257,0.0,13.491,0.0,1.81,A,19007.6958,6798.0
20190630,2019.0,2.0,ESS,ESSEX PROPERTY TRUST,12671.145,6154.907,54.971,38.168,65.727,,,0.0,6289.199,92.275,0.0,0.0,6154.907,0.0,13.951,0.0,3.21,A,19187.6831,6798.0
20190930,2019.0,3.0,ESS,ESSEX PROPERTY TRUST,12997.892,6225.1,91.726,74.031,66.082,,,0.0,6543.811,99.335,0.0,0.0,6225.1,0.0,11.358,0.0,4.72,A,21585.6853,6798.0
20191231,2019.0,4.0,ESS,ESSEX PROPERTY TRUST,12705.405,6220.427,81.094,70.087,66.092,288.057,,1.2,6264.491,128.818,0.0,0.0,6220.427,0.0,15.63,0.0,6.67,A,19884.4391,6798.0
20200331,2020.0,1.0,ESS,ESSEX PROPERTY TRUST,13450.841,6228.165,282.347,271.877,65.412,,,0.0,7000.249,315.006,0.0,0.0,6228.165,0.0,14.069,0.0,4.77,A,14406.3389,6798.0
20200630,2020.0,2.0,ESS,ESSEX PROPERTY TRUST,13177.411,6166.074,256.475,246.204,65.331,,,0.0,6791.289,84.458,0.0,0.0,6166.074,0.0,14.967,0.0,6.08,A,14971.9053,6798.0
20200930,2020.0,3.0,ESS,ESSEX PROPERTY TRUST,13401.042,6082.997,569.075,558.446,65.21,,,0.0,7102.841,73.661,0.0,0.0,6082.997,0.0,13.312,0.0,7.22,A,13093.5159,6798.0
20201231,2020.0,4.0,ESS,ESSEX PROPERTY TRUST,12936.177,6000.41,84.041,73.629,64.999,3.501,,4.7,6720.746,95.745,0.0,0.0,6000.41,0.0,24.631,0.0,8.69,A,15432.0626,6798.0
20210331,2021.0,1.0,ESS,ESSEX PROPERTY TRUST,12790.204,6025.176,113.36,103.442,64.999,,,0.0,6542.951,168.444,0.0,0.0,6025.176,0.0,9.827,0.0,2.59,A,17669.3282,6798.0
20210630,2021.0,2.0,ESS,ESSEX PROPERTY TRUST,12747.199,5953.455,58.176,48.155,65.004,,,0.0,6575.47,64.846,0.0,0.0,5953.455,0.0,12.263,0.0,3.59,A,19501.85,6798.0
20210930,2021.0,3.0,ESS,ESSEX PROPERTY TRUST,12788.641,5949.232,60.952,49.91,65.081,,,0.0,6624.044,118.39,0.0,0.0,5949.232,0.0,12.82,0.0,5.41,A,20808.9989,6798.0
20100331,2010.0,1.0,O,REALTY INCOME CORP,2905.703,1453.539,1.458,0.849,104.401,,,27.832,1438.264,30.206,13.9,0.0,1467.439,0.0,,0.0,0.22,A,3204.0667,6798.0
20100630,2010.0,2.0,O,REALTY INCOME CORP,3143.155,1435.195,1.271,0.872,104.498,,,27.327,1694.06,31.047,13.9,0.0,1449.095,0.0,,0.0,0.44,A,3169.4243,6798.0
20100930,2010.0,3.0,O,REALTY INCOME CORP,3285.534,1613.084,161.269,155.582,110.696,,,27.032,1658.55,31.654,13.9,0.0,1626.984,0.0,,0.0,0.67,A,3732.6691,6798.0
20101231,2010.0,4.0,O,REALTY INCOME CORP,3535.59,1833.065,23.968,17.607,118.059,0.0,,43.427,1688.625,37.877,13.9,0.0,1846.965,0.0,,0.0,0.91,A,4037.6178,6798.0
20110331,2011.0,1.0,O,REALTY INCOME CORP,3770.556,2096.248,135.855,129.707,126.829,0.0,,75.564,1660.408,35.999,13.9,0.0,2110.148,0.0,,0.0,0.25,A,4432.6736,6798.0
20110630,2011.0,2.0,O,REALTY INCOME CORP,3991.053,2077.093,161.67,155.671,126.865,0.0,,123.757,1900.06,39.248,13.9,0.0,2090.993,0.0,,0.0,0.49,A,4248.7089,6798.0
20110930,2011.0,3.0,O,REALTY INCOME CORP,4274.774,2261.642,8.373,5.543,133.202,0.0,,167.33,1999.232,40.78,13.9,0.0,2275.542,0.0,,0.0,0.7,A,4294.4325,6798.0
20111231,2011.0,4.0,O,REALTY INCOME CORP,4419.389,2254.715,4.215,4.165,133.223,10.69,,170.542,2164.535,41.005,0.139,0.0,2254.854,0.0,,0.0,0.95,A,4657.4761,6798.0
20120331,2012.0,1.0,O,REALTY INCOME CORP,4398.433,2460.701,7.433,5.194,133.404,,,166.546,1937.494,39.263,0.238,0.0,2460.939,0.0,9.167,0.0,0.18,A,5166.7369,6798.0
20120630,2012.0,2.0,O,REALTY INCOME CORP,4576.559,2472.631,12.513,6.064,133.439,,,164.993,2103.676,43.408,0.252,0.0,2472.883,0.0,9.273,0.0,0.39,A,5573.747,6798.0
20120930,2012.0,3.0,O,REALTY INCOME CORP,5036.326,2442.451,7.547,2.794,133.452,,,207.591,2593.623,37.458,0.252,0.0,2442.703,0.0,9.335,0.0,0.55,A,5456.8523,6798.0
20121231,2012.0,4.0,O,REALTY INCOME CORP,5443.363,2412.542,7.053,5.248,133.452,120.939,,259.07,3030.569,39.023,0.252,0.0,2412.794,0.0,10.223,0.0,0.72,A,5366.1049,6798.0
