datadate,fyearq,fqtr,tic,conm,rating,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20130930,2013,3,KEY,KEYCORP,A-,90708,9915,4283,,897.821,1921,,1447,80472,272,291,0,10206,,519,60,0.68,A,10235.1594,6020
20131231,2013,4,KEY,KEYCORP,A-,92934,10012,6207,,890.724,2693,,1438,82614,230,291,0,10303,,507,100,0.93,A,11953.5161,6020
20140331,2014,1,KEY,KEYCORP,A-,90802,10112,3331,,884.869,1881,,1416,80383,242,291,0,10403,,486,11,0.26,A,12600.5346,6020
20140630,2014,2,KEY,KEYCORP,A-,91798,10213,3780,,876.823,1734,,1410,81277,219,291,0,10504,,491,30,0.54,A,12564.8736,6020
20140930,2014,3,KEY,KEYCORP,A-,89784,10195,2993,,868.477,1653,,1485,79281,186,291,0,10486,,507,53,0.77,A,11576.7984,6020
20141231,2014,4,KEY,KEYCORP,A-,93821,10239,4922,,859.403,1249,,1575,83279,253,291,0,10530,,506,97,1.05,A,11945.7017,6020
20150331,2015,1,KEY,KEYCORP,A-,94206,10313,3884,,850.92,1125,,1473,83593,233,290,0,10603,,487,3,0.26,A,12049.0272,6020
20150630,2015,2,KEY,KEYCORP,A-,94606,10300,3915,,843.608,972,,1469,84005,238,290,0,10590,,508,17,0.53,A,12670.9922,6020
20150930,2015,3,KEY,KEYCORP,A-,95422,10415,2434,,835.285,1084,,1454,84705,219,290,0,10705,,519,40,0.79,A,10867.0579,6020
20151231,2015,4,KEY,KEYCORP,A-,95133,10456,3314,,835.751,1408,,1548,84374,226,290,0,10746,,528,75,1.06,A,11023.5557,6020
20160331,2016,1,KEY,KEYCORP,A-,98402,10776,5910,,842.29,989,,1525,87331,188,290,0,11066,,499,8,0.22,A,9298.8816,6020
20160630,2016,2,KEY,KEYCORP,A-,101150,11023,7095,,842.703,1047,,1514,89832,202,290,0,11313,,521,30,0.45,A,9311.8682,6020
20160930,2016,3,KEY,KEYCORP,A-,135805,13831,3965,,1082.055,1411,,3242,120807,172,1165,0,14996,,708,79,0.61,A,13168.6094,6020
20161231,2016,4,KEY,KEYCORP,A-,136453,13575,3452,,1079.314,2580,,3186,121213,229,1665,0,15240,,807,145,0.81,A,19719.0668,6020
20170331,2017,1,KEY,KEYCORP,A-,134476,13951,3074,,1097.479,1385,,3158,119498,324,1025,0,14976,,689,2,0.28,A,19513.1766,6020
20170630,2017,2,KEY,KEYCORP,A-,135824,14228,3123,,1092.739,2704,,3272,120569,412,1025,0,15253,,677,24,0.64,A,20477.9289,6020
20170930,2017,3,KEY,KEYCORP,A-,136733,14224,4555,,1079.039,988,,3407,121483,364,1025,0,15249,,685,56,0.96,A,20307.514,6020
20171231,2017,4,KEY,KEYCORP,A-,137698,13998,5118,,1069.084,4082,,3528,122673,196,1025,0,15023,,759,112,1.13,A,21563.4243,6020
20180331,2018,1,KEY,KEYCORP,A-,137049,13919,2287,,1064.939,1749,,3504,122103,418,1025,0,14944,,725,19,0.38,A,20819.5575,6020
20180630,2018,2,KEY,KEYCORP,A-,137792,14075,3430,,1058.944,2306,,3566,122690,482,1025,0,15100,,721,36,0.82,A,20691.7658,6020
20180930,2018,3,KEY,KEYCORP,A-,138805,13758,2591,,1034.287,1922,,3575,123595,482,1450,0,15208,,687,73,1.27,A,20571.9684,6020
20181231,2018,4,KEY,KEYCORP,A-,139613,14145,3240,,1019.503,3125,,3386,124017,484,1450,0,15595,,709,99,1.72,A,15068.2543,6020
20190331,2019,1,KEY,KEYCORP,A-,141515,14474,3122,,1013.186,945,,3351,125589,407,1450,0,15924,,685,9,0.38,A,15957.6795,6020
20190630,2019,2,KEY,KEYCORP,A-,144545,15069,3050,,1003.114,881,,3510,127574,425,1900,0,16969,,718,38,0.79,A,17805.2735,6020
20190930,2019,3,KEY,KEYCORP,A-,146691,15216,3987,,988.538,882,,3660,129575,416,1900,0,17116,,679,58,1.17,A,17635.5179,6020
20191231,2019,4,KEY,KEYCORP,A-,144988,15138,2004,,977.189,2102,,3502,127950,469,1900,0,17038,,684,85,1.62,A,19778.3054,6020
20200331,2020,1,KEY,KEYCORP,A-,156197,15511,4938,,975.319,7050,,3483,138786,146,1900,0,17411,,651,12,0.12,A,10114.058,6020
20200630,2020,2,KEY,KEYCORP,A-,171192,15642,15095,,975.947,1983,,3493,153650,187,1900,0,17542,,702,27,0.29,A,11887.0345,6020
20200930,2020,3,KEY,KEYCORP,A-,170540,15822,15104,,976.205,1031,,3606,152818,428,1900,0,17722,,722,45,0.7,A,11646.1257,6020
20201231,2020,4,KEY,KEYCORP,A-,170336,16081,17285,,975.773,3566,,3488,152355,582,1900,0,17981,,797,63,1.26,A,16012.4349,6020
20210331,2021,1,KEY,KEYCORP,A-,176203,15734,16314,,972.587,1025,,3506,158569,622,1900,0,17634,,759,12,0.61,A,19432.2883,6020
20210630,2021,2,KEY,KEYCORP,A-,181115,16041,21252,,960.276,934,,3513,163174,729,1900,0,17941,,754,32,1.34,A,19829.6994,6020
20210930,2021,3,KEY,KEYCORP,A-,187035,15610,20371,,930.544,995,,3641,169525,645,1900,0,17510,,769,31,1.99,A,20118.3613,6020
20100331,2010,1,EIX,EDISON INTERNATIONAL,BBB,42357,10069,1494,1418,325.811,323,369,,31374,236,907,0,10976,4622,,951,0.7,A,11132.9619,4911
20100630,2010,2,EIX,EDISON INTERNATIONAL,BBB,43055,10182,900,868,325.811,537,380,,31960,344,907,0,11089,4737,,2070,1.75,A,10334.7249,4911
20100930,2010,3,EIX,EDISON INTERNATIONAL,BBB,45566,10634,2028,2009,325.811,141,378,,34020,510,907,0,11541,4999,,3129,3.32,A,11204.6403,4911
20101231,2010,4,EIX,EDISON INTERNATIONAL,BBB,45530,10583,1391,1389,325.811,163,395,,34036,166,907,0,11490,5747,,4543,3.83,A,12576.3046,4911
20110331,2011,1,EIX,EDISON INTERNATIONAL,BBB,46161,10676,1308,1298,325.811,387,417,,34452,214,1030,0,11706,6028,,1133,0.62,A,11921.4245,4911
20110630,2011,2,EIX,EDISON INTERNATIONAL,BBB,47075,10726,956,945,325.811,441,425,,35318,191,1029,0,11755,5951,,2256,1.21,A,12625.1763,4911
20110930,2011,3,EIX,EDISON INTERNATIONAL,BBB,47672,11015,1399,1384,325.811,611,217,,35626,441,1029,0,12044,6092,,3491,2.52,A,12462.2708,4911
20111231,2011,4,EIX,EDISON INTERNATIONAL,BBB,48039,10055,1572,1469,325.811,486,368,,36953,-824,1029,0,11084,5485,,4808,3.2,A,13488.5754,4911
20120331,2012,1,EIX,EDISON INTERNATIONAL,BBB,49384,9990,1670,1483,325.811,404,388,,37777,112,1374,0,11364,5774,,1276,0.54,A,13850.2256,4911
20120630,2012,2,EIX,EDISON INTERNATIONAL,BBB,49388,9945,1285,1175,325.811,892,400,,37443,96,1760,0,11705,5551,,2291,1.11,A,15052.4682,4911
20120930,2012,3,EIX,EDISON INTERNATIONAL,BBB,50545,10023,1196,1080,325.811,994,399,,38525,215,1759,0,11782,5853,,3371,2.2,A,14886.3046,4911
20121231,2012,4,EIX,EDISON INTERNATIONAL,BBB,44394,9432,170,170,325.811,181,375,,33203,-515,1759,0,11191,6231,,4149,4.61,A,14723.3991,4911
20130331,2013,1,EIX,EDISON INTERNATIONAL,BBB,45155,9555,115,115,325.811,1220,414,,33846,298,1754,0,11309,6392,,979,0.79,A,16394.8095,4911
20130630,2013,2,EIX,EDISON INTERNATIONAL,BBB,45027,9355,148,148,325.811,1653,418,,33919,-71,1753,0,11108,6406,,1834,0.47,A,15691.0578,4911
20130930,2013,3,EIX,EDISON INTERNATIONAL,BBB,46698,9689,610,610,325.811,1929,392,,35256,462,1753,0,11442,6652,,2761,1.88,A,15006.8547,4911
20131231,2013,4,EIX,EDISON INTERNATIONAL,BBB,46646,9938,146,146,325.811,816,398,,34955,326,1753,0,11691,7346,,3599,2.7,A,15085.0493,4911
20140331,2014,1,EIX,EDISON INTERNATIONAL,BBB,47388,9979,149,149,325.811,1212,410,,35386,202,2023,0,12002,7437,,940,0.61,A,18444.1607,4911
20140630,2014,2,EIX,EDISON INTERNATIONAL,BBB,48864,10381,190,190,325.811,2153,414,,36461,566,2022,0,12403,6709,,1856,1.69,A,18932.8772,4911
20140930,2014,3,EIX,EDISON INTERNATIONAL,BBB,49475,10736,142,142,325.811,2053,424,,36717,508,2022,0,12758,6762,,2856,3.21,A,18219.3511,4911
20141231,2014,4,EIX,EDISON INTERNATIONAL,BBB,50186,10960,132,132,325.811,1802,472,,37198,448,2022,0,12982,7313,,3906,4.38,A,21334.1043,4911
20150331,2015,1,EIX,EDISON INTERNATIONAL,BBB,50578,11076,115,115,325.811,1440,464,,37477,327,2022,0,13098,7415,,1268,0.92,A,20353.4132,4911
20150630,2015,2,EIX,EDISON INTERNATIONAL,BBB,51239,11325,139,139,325.811,1619,481,,37889,407,2022,0,13347,7599,,2197,2.08,A,18108.5754,4911
20150930,2015,3,EIX,EDISON INTERNATIONAL,BBB,51270,11600,134,134,325.811,1449,506,,37639,449,2020,0,13620,7698,,3134,3.24,A,20548.8998,4911
20151231,2015,4,EIX,EDISON INTERNATIONAL,BBB,50310,11368,161,161,325.811,991,468,,36916,-50,2020,0,13388,7480,,4225,3.02,A,19291.2693,4911
20160331,2016,1,EIX,EDISON INTERNATIONAL,BBB,50459,11439,137,137,325.811,658,477,,36824,311,2192,0,13631,7699,,951,0.86,A,23422.5528,4911
20160630,2016,2,EIX,EDISON INTERNATIONAL,BBB,51197,11557,111,111,325.811,1496,505,,37449,311,2191,0,13748,7892,,1828,1.72,A,25305.7404,4911
20160930,2016,3,EIX,EDISON INTERNATIONAL,BBB,51557,11814,84,84,325.811,1638,522,,37552,452,2191,0,14005,8177,,2773,3.01,A,23539.8448,4911
20161231,2016,4,EIX,EDISON INTERNATIONAL,BBB,51319,11996,96,96,325.811,2289,503,,37127,360,2191,0,14187,8327,,3734,3.99,A,23455.1339,4911
20170331,2017,1,EIX,EDISON INTERNATIONAL,BBB,51740,12051,150,150,325.811,1276,499,,37491,393,2191,0,14242,8523,,939,1.11,A,25937.8137,4911
20170630,2017,2,EIX,EDISON INTERNATIONAL,BBB,52753,12146,98,98,325.811,1147,512,,37941,309,2654,0,14800,8709,,1749,1.96,A,25475.1621,4911
20170930,2017,3,EIX,EDISON INTERNATIONAL,BBB,53592,12416,117,117,325.811,1491,524,,38969,502,2194,0,14610,9141,,2660,3.41,A,25142.8349,4911
20171231,2017,4,EIX,EDISON INTERNATIONAL,BBB,52580,11671,1091,1091,325.811,2876,506,,38695,-515,2193,0,13864,4567,,3828,1.73,A,20604.2876,4911
20180331,2018,1,EIX,EDISON INTERNATIONAL,BBB,51943,11696,105,105,325.811,549,462,,38054,248,2193,0,13889,4685,,1137,0.67,A,20741.1283,4911
20180630,2018,2,EIX,EDISON INTERNATIONAL,BBB,52820,11779,99,99,325.811,779,463,,38848,306,2193,0,13972,4781,,2159,1.52,A,20614.062,4911
20180930,2018,3,EIX,EDISON INTERNATIONAL,BBB,53563,12096,71,71,325.811,182,466,,39274,544,2193,0,14289,5043,,3241,3.09,A,22050.8885,4911
20181231,2018,4,EIX,EDISON INTERNATIONAL,BBB,56715,10459,144,144,325.811,804,480,,44063,-1400,2193,0,12652,4576,,4509,-1.4,A,18496.2905,4911
20190331,2019,1,EIX,EDISON INTERNATIONAL,BBB,58793,10526,328,328,325.811,1169,480,,46074,308,2193,0,12719,4685,,1074,0.85,A,20174.2171,4911
20190630,2019,2,EIX,EDISON INTERNATIONAL,BBB,59521,10720,257,257,325.811,1801,321,,46608,422,2193,0,12913,4856,,2235,2.05,A,21962.9195,4911
20190930,2019,3,EIX,EDISON INTERNATIONAL,BBB,64212,13160,547,547,358.523,1570,459,,48859,502,2193,0,15353,5023,,3497,3.43,A,27039.8047,4911
20191231,2019,4,EIX,EDISON INTERNATIONAL,BBB,64382,13303,68,68,361.985,1109,470,,48886,173,2193,0,15496,5078,,4877,3.78,A,27297.2889,4911
20200331,2020,1,EIX,EDISON INTERNATIONAL,BBB,66026,13351,1338,1337,363.476,2250,484,,50482,213,2193,0,15544,5173,,1268,0.5,A,19914.85,4911
20200630,2020,2,EIX,EDISON INTERNATIONAL,BBB,67051,14253,526,524,378.207,1569,489,,50605,348,2193,0,16446,5295,,2514,1.37,A,20540.4222,4911
20200930,2020,3,EIX,EDISON INTERNATIONAL,BBB,68556,13748,94,92,378.513,2990,490,,52907,-242,1901,0,15649,5161,,3897,0.57,A,19243.6009,4911
20201231,2020,4,EIX,EDISON INTERNATIONAL,BBB,69372,14048,89,87,378.907,3642,504,,53423,552,1901,0,15949,5368,,5484,1.98,A,23802.9377,4911
20210331,2021,1,EIX,EDISON INTERNATIONAL,BBB,70505,14085,389,389,379.433,3644,525,,53282,290,3138,0,17223,5474,,1358,0.68,A,22234.7738,4911
20210630,2021,2,EIX,EDISON INTERNATIONAL,BBB,71162,14177,84,84,379.695,3452,533,,53849,361,3136,0,17313,5614,,2593,1.52,A,21953.9649,4911
20210930,2021,3,EIX,EDISON INTERNATIONAL,BBB,73023,13606,524,524,379.887,4173,599,,56281,-297,3136,0,16742,5524,,3948,0.62,A,21072.3319,4911
20100331,2010,1,SO,SOUTHERN CO,A,52580.045,15194.847,374.604,339.05,824.536,2013.563,343.38,,36303.374,510.703,1081.824,0,16276.671,7086.492,,1054.04,0.6,A,27341.6138,4911
20100630,2010,2,SO,SOUTHERN CO,A,53374.49,15532.961,298.021,266.278,830.706,2396.103,366.553,,36759.705,526.389,1081.824,0,16614.785,7183.02,,1935.716,1.22,A,27645.8957,4911
20100930,2010,3,SO,SOUTHERN CO,A,54894.78,16254.948,1277.071,1258.735,838.671,2331.992,426.797,,37558.008,833.433,1081.824,0,17336.772,7308.252,,2893.812,2.2,A,31232.108,4911
20101231,2010,4,SO,SOUTHERN CO,A,55032,16202,515,447,843.34,2598,376.27,,37748,169.475,1082,0,17284,8063,,4086,2.37,A,32240.8882,4911
20110331,2011,1,SO,SOUTHERN CO,A,55019,16465,417,410,849.123,2678,418,,37472,438,1082,0,17547,8198,,1086,0.5,A,32360.0775,4911
20110630,2011,2,SO,SOUTHERN CO,A,56023,16982,450,437,857.652,2211,430,,37959,620,1082,0,18064,8658,,2126,1.21,A,34631.9878,4911
20110930,2011,3,SO,SOUTHERN CO,A,57343,17633,1525,1516,861.929,2028,431,,38628,933,1082,0,18715,9192,,3115,2.27,A,36519.9317,4911
20111231,2011,4,SO,SOUTHERN CO,A,59267,17578,1323,1315,865.125,2576,438,,40607,277,1082,0,18660,9420,,4525,2.57,A,40046.6363,4911
20120331,2012,1,SO,SOUTHERN CO,A,59874,17699,1051,1044,868.69,3060,441,,41093,384,1082,0,18781,9652,,1231,0.42,A,39030.2417,4911
20120630,2012,2,SO,SOUTHERN CO,A,60897,18124,851,659,874.796,2678,445,,41691,639,1082,0,19206,10056,,2356,1.14,A,40503.0548,4911
20120930,2012,3,SO,SOUTHERN CO,A,61963,18639,1263,1256,874.106,2918,449,,42242,993,1082,0,19721,10479,,3558,2.26,A,40287.5455,4911
20121231,2012,4,SO,SOUTHERN CO,A,63149,18297,635,628,867.768,3310,452,,43770,399,1082,0,19379,10832,,4809,2.7,A,37149.1481,4911
20130331,2013,1,SO,SOUTHERN CO,A,63274,18037,540,515,870.391,3213,466,,44155,97,1082,0,19119,10788,,1197,0.09,A,40838.7457,4911
20130630,2013,2,SO,SOUTHERN CO,A,63961,18040,431,424,873.903,3822,476,,44790,313,1131,0,19171,10880,,2597,0.43,A,38565.3394,4911
20130930,2013,3,SO,SOUTHERN CO,A,64697,18778,682,682,881.74,2207,480,,44788,869,1131,0,19909,11110,,3978,1.41,A,36310.0532,4911
20131231,2013,4,SO,SOUTHERN CO,A,64546,19008,659,659,887.086,2101,479,,44407,431,1131,0,20139,11529,,5463,1.88,A,36468.1055,4911
20140331,2014,1,SO,SOUTHERN CO,A,64838,19070,590,590,890.812,1591,497,,44637,368,1131,0,20201,11520,,1180,0.39,A,39142.2793,4911
20140630,2014,2,SO,SOUTHERN CO,A,66400,19426,583,583,895.697,2627,504,,45843,628,1131,0,20557,11658,,2692,1.08,A,40646.7299,4911
20140930,2014,3,SO,SOUTHERN CO,A,67654,19857,1414,1414,899.812,2984,514,,46666,735,1131,0,20988,11823,,3903,1.88,A,39276.7938,4911
20141231,2014,4,SO,SOUTHERN CO,A,70923,19949,710,710,907.777,4411,430,,49583,300,1352,0,21301,12776,,5977,2.19,A,44580.9285,4911
20150331,2015,1,SO,SOUTHERN CO,A,71610,20017,1112,1112,908.261,5260,487,,50201,525,1352,0,21369,12904,,1097,0.56,A,40217.7971,4911
20150630,2015,2,SO,SOUTHERN CO,A,74181,20182,813,813,908.425,4700,500,,52876,644,1082,0,21264,13477,,2647,1.25,A,38063.0075,4911
20150930,2015,3,SO,SOUTHERN CO,A,75215,20664,1109,1109,908.939,4803,528,,53133,969,1377,0,22041,12994,,3490,2.3,A,40629.5733,4911
20151231,2015,4,SO,SOUTHERN CO,A,78318,20592,1404,1404,911.721,4050,519,,56175,283,1508,0,22100,13541,,5674,2.6,A,42659.4256,4911
20160331,2016,1,SO,SOUTHERN CO,A,78735,20797,754,754,918.258,3587,541,,56389,496,1505,0,22302,13624,,1872,0.53,A,47501.4863,4911
20160630,2016,2,SO,SOUTHERN CO,A,90873,22015,9860,1897,941.598,4096,569,754,67262,639,727,0,22742,13990,,3486,1.2,A,50497.9007,4911
20160930,2016,3,SO,SOUTHERN CO,A,106362,24547,2669,2669,979.999,3924,695,7165,80015,1150,727,0,25274,15939,,5252,2.39,A,50273.9487,4911
20161231,2016,4,SO,SOUTHERN CO,A,109697,24758,1975,1975,990.394,4828,697,7221,82803,208,727,0,25485,16320,,7310,2.57,A,48717.4809,4911
20170331,2017,1,SO,SOUTHERN CO,A,109760,25094,1094,1094,994.599,6087,716,7186,82482,669,727,0,25821,16571,,1488,0.66,A,49511.1382,4911
20170630,2017,2,SO,SOUTHERN CO,A,108684,23372,1433,1433,999.474,6305,753,7200,83274,-1370,580,0,23952,15830,,3398,-0.73,A,47854.8151,4911
20170930,2017,3,SO,SOUTHERN CO,A,110315,24082,1841,1841,1004.521,6084,767,7169,83956,1080,823,0,24905,16611,,5242,0.35,A,49362.1619,4911
20171231,2017,4,SO,SOUTHERN CO,A,111005,24167,2130,2130,1007.603,6331,774,7141,85153,501,324,0,24491,9109,,7423,0.84,A,48455.6283,4911
20180331,2018,1,SO,SOUTHERN CO,A,111567,24676,2284,2284,1011.625,7506,769,7074,85218,942,324,0,25000,9292,,1781,0.93,A,45179.1725,4911
20180630,2018,2,SO,SOUTHERN CO,A,112777,23636,1980,1980,1014.136,7218,783,6017,85761,-150,324,0,23960,8294,,3828,0.77,A,46964.6382,4911
20180930,2018,3,SO,SOUTHERN CO,A,111717,24877,1847,1847,1029.874,5577,786,5989,83328,1168,324,0,25201,8412,,5793,1.92,A,44902.5064,4911
20181231,2018,4,SO,SOUTHERN CO,A,116914,24723,1396,1396,1033.788,6113,793,5928,87584,282,291,0,25014,8930,,8001,2.18,A,45403.969,4911
20190331,2019,1,SO,SOUTHERN CO,A,114096,26437,1361,1361,1040.296,3792,751,5869,83118,2088,291,0,26728,10290,,1678,2.01,A,53762.4973,4911
20190630,2019,2,SO,SOUTHERN CO,A,114867,26898,1383,1383,1045,4774,755,5832,83445,901,291,0,27189,10011,,3484,2.86,A,57767.6,4911
20190930,2019,3,SO,SOUTHERN CO,A,117591,27513,2931,2931,1048.734,4084,761,5830,85509,1320,291,0,27804,10043,,5417,4.12,A,64780.2992,4911
20191231,2019,4,SO,SOUTHERN CO,A,118700,27505,1975,1975,1053,5273,771,5816,86650,445,291,0,27796,10179,,7555,4.53,A,67076.1,4911
20200331,2020,1,SO,SOUTHERN CO,A,118852,27725,2167,2164,1056,3749,857,5803,86645,872,291,0,28016,10669,,1560,0.82,A,57171.84,4911
20200630,2020,2,SO,SOUTHERN CO,A,119731,27670,1883,1879,1056,3016,873,5791,87479,615,291,0,27961,10569,,3202,1.4,A,54753.6,4911
20200930,2020,3,SO,SOUTHERN CO,A,123158,28289,3383,3379,1056.242,4784,889,5779,90367,1256,291,0,28580,10593,,5365,2.58,A,57269.4412,4911
20201231,2020,4,SO,SOUTHERN CO,A,122935,27972,1065,1065,1057,4357,899,5767,90410,391,291,0,28263,10410,,7441,2.95,A,64931.51,4911
20210331,2021,1,SO,SOUTHERN CO,A,125393,28482,1770,1770,1058.63,4871,871,5757,92034,1139,291,0,28773,11053,,1678,1.07,A,65804.4408,4911
20210630,2021,2,SO,SOUTHERN CO,A,125907,28199,1582,1582,1058.826,4476,891,5746,92870,376,291,0,28490,10957,,3384,1.42,A,64069.5613,4911
20210930,2021,3,SO,SOUTHERN CO,A,127861,28689,2078,2078,1059.804,4239,896,5735,94351,1104,291,0,28980,11146,,5222,2.46,A,65676.0539,4911
20100331,2010,1,LUV,SOUTHWEST AIRLINES,BBB,14530,5537,2773,1110,744,170,154,0,8993,11,0,0,5537,2250,334,139,0.01,A,9835.68,4512
20100630,2010,2,LUV,SOUTHWEST AIRLINES,BBB,14987,5548,3124,989,746,123,154,0,9439,112,0,0,5548,2192,327,298,0.17,A,8288.06,4512
20100930,2010,3,LUV,SOUTHWEST AIRLINES,BBB,15143,5950,3379,1031,746,113,161,0,9193,205,0,0,5950,2140,362,398,0.44,A,9750.22,4512
20101231,2010,4,LUV,SOUTHWEST AIRLINES,BBB,15463,6237,3538,1261,747.435,505,159,0,9226,131,0,0,6237,2493,399,493,0.62,A,9701.7063,4512
20110331,2011,1,LUV,SOUTHWEST AIRLINES,BBB,16414,6587,4465,2039,747.959,905,155,0,9827,5,0,0,6587,2496,379,57,0.01,A,9446.7222,4512
20110630,2011,2,LUV,SOUTHWEST AIRLINES,BBB,18945,7202,4374,1595,803.998,990,177,1155,11743,161,0,0,7202,2263,471,272,0.22,A,9181.6572,4512
20110930,2011,3,LUV,SOUTHWEST AIRLINES,BBB,17885,6485,3656,1016,778.522,986,191,1138,11400,-140,0,0,6485,1856,505,548,0.03,A,6259.3169,4512
20111231,2011,4,LUV,SOUTHWEST AIRLINES,BBB,18068,6877,3144,829,772.561,644,192,1125,11191,152,0,0,6877,2566,507,968,0.23,A,6613.1222,4512
20120331,2012,1,LUV,SOUTHWEST AIRLINES,BBB,18826,7097,3784,1558,767.685,259,201,1117,11729,98,0,0,7097,2638,490,127,0.13,A,6325.7244,4512
20120630,2012,2,LUV,SOUTHWEST AIRLINES,BBB,18516,6840,3256,1083,743.071,257,202,1121,11676,229,0,0,6840,2563,505,543,0.43,A,6851.1146,4512
20120930,2012,3,LUV,SOUTHWEST AIRLINES,BBB,18813,7002,3235,1168,737.979,265,217,1114,11811,16,0,0,7002,2701,510,949,0.45,A,6472.0758,4512
20121231,2012,4,LUV,SOUTHWEST AIRLINES,BBB,18596,6992,2970,1113,730.319,271,224,1108,11604,78,0,0,6992,2884,534,1348,0.56,A,7478.4666,4512
20130331,2013,1,LUV,SOUTHWEST AIRLINES,BBB,19197,6961,3135,1338,722.297,280,210,1102,12236,59,0,0,6961,2904,501,534,0.08,A,9736.5636,4512
20130630,2013,2,LUV,SOUTHWEST AIRLINES,BBB,19382,6781,3393,1489,706.214,263,212,1097,12601,224,0,0,6781,2883,521,727,0.39,A,9103.0985,4512
20130930,2013,3,LUV,SOUTHWEST AIRLINES,BBB,19364,7013,3328,1333,696.721,259,221,1093,12351,259,0,0,7013,2937,533,995,0.76,A,10144.2578,4512
20131231,2013,4,LUV,SOUTHWEST AIRLINES,BBB,19345,7336,3152,1355,700.475,629,224,1136,12009,212,0,0,7336,2934,571,1447,1.06,A,13196.949,4512
20140331,2014,1,LUV,SOUTHWEST AIRLINES,BBB,19976,7190,3498,1741,691.843,642,221,1342,12786,152,0,0,7190,2997,526,407,0.22,A,16334.4132,4512
20140630,2014,2,LUV,SOUTHWEST AIRLINES,BBB,20891,7516,3994,1882,685.14,605,228,1339,13375,465,0,0,7516,3017,535,907,0.89,A,18402.8604,4512
20140930,2014,3,LUV,SOUTHWEST AIRLINES,BBB,20539,7429,3560,1832,678.744,607,238,1336,13110,329,0,0,7429,3360,567,1340,1.37,A,22921.1849,4512
20141231,2014,4,LUV,SOUTHWEST AIRLINES,BBB,20200,6775,2988,1282,675.594,258,251,1333,13425,190,0,0,6775,3259,577,1748,1.65,A,28591.1381,4512
20150331,2015,1,LUV,SOUTHWEST AIRLINES,BBB,21163,6902,3438,2025,668.297,271,244,1449,14261,453,0,0,6902,3252,534,573,0.67,A,29605.5571,4512
20150630,2015,2,LUV,SOUTHWEST AIRLINES,BBB,21075,7158,3132,1772,659.356,276,250,1444,13917,608,0,0,7158,3290,563,1001,1.58,A,21818.09,4512
20150930,2015,3,LUV,SOUTHWEST AIRLINES,BBB,21159,6968,3096,1740,650.355,287,257,1439,14191,584,0,0,6968,3111,572,1231,2.47,A,24739.5042,4512
20151231,2015,4,LUV,SOUTHWEST AIRLINES,BBB,21312,7358,3051,1583,647.602,637,264,1434,13954,536,0,0,7358,2490,610,2041,3.3,A,27885.7421,4512
20160331,2016,1,LUV,SOUTHWEST AIRLINES,BBB,22241,7496,3582,2388,638.687,953,290,1430,14745,511,0,0,7496,2609,578,449,0.8,A,28613.1776,4512
20160630,2016,2,LUV,SOUTHWEST AIRLINES,BBB,22447,7821,3415,2040,620.233,963,298,1404,14626,822,0,0,7821,2818,597,937,2.09,A,24319.3359,4512
20160930,2016,3,LUV,SOUTHWEST AIRLINES,BBB,23045,8047,3446,1966,615.598,972,315,1400,14998,389,0,0,8047,3209,640,1434,2.73,A,23940.6062,4512
20161231,2016,4,LUV,SOUTHWEST AIRLINES,BBB,23286,8441,3305,1680,615.161,566,318,1396,14845,522,0,0,8441,3374,656,2147,3.58,A,30659.6242,4512
20170331,2017,1,LUV,SOUTHWEST AIRLINES,BBB,23763,8204,3482,1851,604.663,285,318,1393,15559,339,0,0,8204,3442,683,463,0.55,A,32506.6829,4512
20170630,2017,2,LUV,SOUTHWEST AIRLINES,BBB,23921,8530,3152,1537,598.565,307,319,1389,15391,743,0,0,8530,3540,718,1062,1.78,A,37194.8291,4512
20170930,2017,3,LUV,SOUTHWEST AIRLINES,BBB,24249,8800,3040,1460,593.388,316,302,1386,15449,528,0,0,8800,3697,657,1716,2.66,A,33217.8602,4512
20171231,2017,4,LUV,SOUTHWEST AIRLINES,BBB,25110,10430,3273,1495,588.551,348,279,1383,14680,1747,0,0,10430,2358,693,2249,5.58,A,38520.663,4512
20180331,2018,1,LUV,SOUTHWEST AIRLINES,BBB,25503,9619,3243,1822,579.803,365,277,1380,15884,463,0,0,9619,2216,625,433,0.79,A,33211.1158,4512
20180630,2018,2,LUV,SOUTHWEST AIRLINES,BBB,26465,9997,3686,2114,573.019,365,292,1376,16468,732,0,0,9997,2414,730,970,2.05,A,29155.2067,4512
20180930,2018,3,LUV,SOUTHWEST AIRLINES,BBB,26882,10153,3820,2104,562.307,346,301,1373,16729,616,0,0,10153,2553,741,1433,3.13,A,35116.0722,4512
20181231,2018,4,LUV,SOUTHWEST AIRLINES,BBB,26243,9853,3689,1854,552.603,606,331,1370,16390,654,0,0,9853,2427,756,1976,4.3,A,25684.9874,4512
20190331,2019,1,LUV,SOUTHWEST AIRLINES,BBB,26459,9791,3861,2344,543.065,932,297,1283,16668,387,0,0,9791,2480,730,160,0.7,A,28190.5042,4512
20190630,2019,2,LUV,SOUTHWEST AIRLINES,BBB,26374,9940,3986,2446,537.517,1004,301,1282,16434,741,0,0,9940,2497,769,390,2.06,A,27295.1133,4512
